epoch,total_B_gen,total_B_adm,total_B_drop,total_N_gen,total_N_adm,total_N_drop,drop_ratio,P_q_max,P_q_mean,P_q_std,jain_P,gini_B_gen,reassignments,pred_risk_max,pcie_drop_pkts,P_q[0],B_q_gen[0],B_q_drop[0],K_q[0],P_q[1],B_q_gen[1],B_q_drop[1],K_q[1],P_q[2],B_q_gen[2],B_q_drop[2],K_q[2],P_q[3],B_q_gen[3],B_q_drop[3],K_q[3],P_q[4],B_q_gen[4],B_q_drop[4],K_q[4],P_q[5],B_q_gen[5],B_q_drop[5],K_q[5],P_q[6],B_q_gen[6],B_q_drop[6],K_q[6],P_q[7],B_q_gen[7],B_q_drop[7],K_q[7]
374,791761.0,433669.0,358092.0,4881,2782,2099,0.45227284496205233,0.5961388551594549,0.514880002075844,0.08479289559694306,0.9735950563430485,0.1149054133760059,0,0.0,0,0.5492854604724439,129454.0,64542.0,334,0.5881042902893421,122959.0,70802.0,338,0.3716325726935321,67201.0,9726.0,332,0.5497319151670492,93010.0,45456.0,331,0.37131435078389324,84506.0,11302.0,335,0.5961388551594549,111848.0,66256.0,328,0.550629092785472,82424.0,41364.0,334,0.5422034792555639,100359.0,48644.0,335
375,653341.0,431384.0,221957.0,3754,2564,1190,0.3397261154588487,0.5390480012295793,0.45527348657101063,0.07839017459204926,0.9712067789814061,0.12168894191547741,0,0.0,0,0.5390480012295793,120417.0,57712.0,332,0.5030619321027395,95717.0,38901.0,338,0.3831518964177258,69160.0,11380.0,330,0.419841269841268,65520.0,15704.0,333,0.29147954318107294,61761.0,576.0,331,0.5081693791073063,86165.0,35857.0,329,0.49863546569305717,67725.0,27302.0,335,0.4988004049953359,86876.0,34525.0,333
376,722563.0,438222.0,284341.0,4307,2662,1645,0.39351724347911476,0.6293275004288872,0.48408069915045526,0.09085619593683951,0.9659718729184712,0.11257824577234077,0,0.0,0,0.4484072654232437,110747.0,33358.0,335,0.5088667759713715,105955.0,44292.0,335,0.5429378875921647,81916.0,39801.0,332,0.48994775540225377,77028.0,30752.0,336,0.301708984375,70789.0,0.0,336,0.5312113391709486,93360.0,43500.0,339,0.42023808483977276,66188.0,15852.0,334,0.6293275004288872,116580.0,76786.0,329
377,702108.0,450701.0,251407.0,4009,2585,1424,0.3580745412386693,0.6051882527119319,0.4523956781112709,0.10608969361016089,0.9478733506731544,0.15859027386100122,0,0.0,0,0.5395093605965388,127682.0,60788.0,335,0.6051882527119319,131335.0,80664.0,332,0.41769934167394906,62920.0,15862.0,331,0.287841796875,62333.0,0.0,334,0.291650390625,72793.0,0.0,335,0.48406771720459274,90854.0,33278.0,336,0.49056120103197265,67501.0,25680.0,329,0.5026473641711824,86690.0,35135.0,336
378,710499.0,449338.0,261161.0,4104,2787,1317,0.36757405710634306,0.5934185253654615,0.4641408209491691,0.11350866956075117,0.943567227993094,0.11863299596480759,0,0.0,0,0.5934185253654615,127304.0,74744.0,330,0.552165249762774,105781.0,53080.0,330,0.299951171875,66517.0,0.0,332,0.300537109375,67769.0,0.0,335,0.3771861894549987,77094.0,11984.0,333,0.47909355410774196,95676.0,34354.0,335,0.5704163833209319,83682.0,45307.0,331,0.5403583843314442,86676.0,41692.0,335
379,703880.0,502037.0,201843.0,3877,2648,1229,0.28675768596919887,0.6386956126116536,0.4251176262275199,0.10461086302794,0.9429043544254481,0.1330901574131953,0,0.0,0,0.3737610356455665,110765.0,17184.0,334,0.6386956126116536,131878.0,89333.0,332,0.5142369208697741,90838.0,38558.0,335,0.3777117327516196,73429.0,10968.0,331,0.29426118389294925,75031.0,128.0,335,0.3213564643447053,77531.0,4152.0,339,0.4211674036419691,59336.0,14356.0,329,0.4597506560619221,85072.0,27164.0,336
380,723734.0,476927.0,246807.0,4128,2565,1563,0.34101893789707216,0.5831309869077109,0.46156601636029826,0.08208904289373195,0.9693395402770408,0.09769404228625422,0,0.0,0,0.4477096913509221,115719.0,33598.0,327,0.5112842145630582,104305.0,44076.0,335,0.43221012300064765,71195.0,19618.0,340,0.48004628265357313,73384.0,27328.0,330,0.298779296875,79978.0,0.0,329,0.40398617217646043,84225.0,19984.0,333,0.5353813633550137,85627.0,40310.0,328,0.5831309869077109,109301.0,61893.0,337
381,710023.0,455703.0,254320.0,4264,2753,1511,0.35818557990374905,0.6167939560892703,0.45883257787880716,0.10967905589369248,0.9459486580304438,0.13659751162990474,0,0.0,0,0.5235265646751981,126066.0,56469.0,330,0.6167939560892703,121246.0,76820.0,334,0.4394099211588265,80288.0,21790.0,338,0.37565347466205457,63472.0,9424.0,326,0.284912109375,63409.0,0.0,334,0.3390615985072588,83412.0,4928.0,337,0.5374544393555577,78514.0,37333.0,341,0.5538485592072909,93616.0,47556.0,331
382,719432.0,447905.0,271527.0,4097,2687,1410,0.37741857465333706,0.55772655341379,0.4737939634772673,0.09257246220709835,0.9632282910134475,0.11826413059191121,0,0.0,0,0.5405389814186327,127717.0,61367.0,336,0.55772655341379,104898.0,54070.0,332,0.5553064878346605,96627.0,49339.0,333,0.35926728518614076,65340.0,7828.0,330,0.289794921875,75560.0,0.0,336,0.4992067392573859,92040.0,36652.0,333,0.46296429575049325,69614.0,22662.0,328,0.5255464430820356,87636.0,39609.0,331
383,719356.0,451785.0,267571.0,4132,2660,1472,0.3719590856265877,0.5984586443866329,0.47699021297333366,0.08261013393612807,0.9708785742125322,0.11432552171664634,0,0.0,0,0.45406735959785927,122414.0,38509.0,332,0.5984586443866329,118013.0,70444.0,334,0.5452445144564789,84482.0,41685.0,335,0.43088049257102146,72661.0,19552.0,335,0.3006340121551073,74525.0,160.0,333,0.5095461367120803,91396.0,38705.0,335,0.4956952472874281,68466.0,26817.0,338,0.48139529662006075,87399.0,31699.0,334
384,681252.0,496765.0,184487.0,3656,2590,1066,0.27080581047835417,0.6057520280904761,0.4220620988570381,0.10607116992337183,0.9405922111768655,0.10878279990370654,0,0.0,0,0.3309436748123076,105725.0,6192.0,329,0.5623499820882776,107646.0,56608.0,332,0.2880246615935172,52783.0,576.0,334,0.4270815311878761,73444.0,18344.0,331,0.3305128309871982,82667.0,6062.0,332,0.44621002921300945,82444.0,23907.0,334,0.6057520280904761,96138.0,58770.0,331,0.38562205288364265,80405.0,14028.0,338
385,727467.0,461918.0,265549.0,4180,2676,1504,0.36503236572930403,0.5674778590503988,0.46976546160523003,0.08147487439123757,0.9707979014164919,0.1075019554151595,0,0.0,0,0.48535948063966744,121174.0,45028.0,334,0.47460246725868027,95815.0,33431.0,337,0.277587890625,61003.0,0.0,332,0.5298606357555699,85508.0,39385.0,335,0.4546168802119934,89607.0,27587.0,337,0.516672701816943,95944.0,41605.0,328,0.4519457774835877,72516.0,22037.0,332,0.5674778590503988,105900.0,56476.0,337
386,648247.0,447322.0,200925.0,3839,2555,1284,0.3099512994275325,0.588139298604817,0.4374591158613773,0.11951104024929268,0.9305487239094143,0.09735004558447602,0,0.0,0,0.31280582442363714,93344.0,2336.0,329,0.5201037209118405,95636.0,42081.0,334,0.2689453125,52945.0,0.0,330,0.4974631990653328,78805.0,31076.0,338,0.29062499999999997,66744.0,0.0,337,0.4614192716087988,79757.0,25772.0,326,0.5601712997765924,83327.0,43383.0,338,0.588139298604817,97689.0,56277.0,325
387,750663.0,420143.0,330520.0,4467,2746,1721,0.44030410450495033,0.6324269067010322,0.4900185671463747,0.11732510552144648,0.9457814820791801,0.15995709792543367,0,0.0,0,0.6324269067010322,148201.0,98532.0,331,0.6038687791266647,116356.0,70748.0,339,0.28115234375,67023.0,0.0,336,0.36575070110623054,64357.0,8727.0,337,0.44265230634448754,91115.0,25257.0,337,0.46512948638422447,80908.0,26768.0,335,0.5208301686040566,71883.0,32148.0,329,0.6083378451543014,110820.0,68340.0,331
388,738580.0,484439.0,254141.0,4278,2774,1504,0.3440940724092172,0.5842659698132633,0.46497468444977647,0.07284582119821086,0.9760436897099266,0.10486643288472464,0,0.0,0,0.45408559685345773,124327.0,38314.0,334,0.5842659698132633,121148.0,68912.0,331,0.416063492992742,90879.0,18220.0,335,0.4839051761168362,83808.0,32004.0,334,0.34040648199490653,73067.0,5812.0,329,0.4131090224832063,73844.0,16676.0,333,0.5482004689948884,84221.0,42745.0,335,0.47976126634891125,87286.0,31458.0,327
389,729345.0,446653.0,282692.0,4122,2716,1406,0.38759709054014163,0.6322091860641144,0.47371528237435134,0.08974553426864013,0.9653521205847072,0.13197372299803223,0,0.0,0,0.545268788258165,126852.0,62300.0,334,0.6322091860641144,126316.0,83902.0,330,0.35242615232743485,65845.0,6904.0,326,0.4734464456106849,83840.0,29280.0,330,0.4840147179421849,87969.0,32358.0,337,0.4224880780089667,84298.0,20651.0,331,0.35487521431449787,63511.0,6530.0,330,0.5249936764687619,90714.0,40767.0,334
390,732668.0,446994.0,285674.0,4161,2674,1487,0.3899092085364716,0.6026371878518455,0.4797325265187145,0.09068323613108634,0.9655008533807105,0.12149022476756155,0,0.0,0,0.47146367270797096,120052.0,41556.0,331,0.6026371878518455,111687.0,67634.0,332,0.5417847523693452,97482.0,47225.0,334,0.3205117884550341,62092.0,2620.0,337,0.40833427374880515,79077.0,17203.0,333,0.42422938332112825,82114.0,20426.0,335,0.4742593698307983,71336.0,24848.0,337,0.5946397838647886,108828.0,64162.0,340
391,677524.0,410137.0,267387.0,3933,2584,1349,0.39465317833759334,0.598307387709716,0.4797233724493817,0.093995246816941,0.9630283279489719,0.11454391283555987,0,0.0,0,0.5351924980627947,108807.0,52265.0,335,0.5152037095946809,95706.0,41501.0,336,0.29384765625,59656.0,0.0,336,0.37157536444767236,62196.0,8788.0,330,0.4656939605925777,75108.0,25484.0,337,0.5067644584414335,98383.0,40665.0,332,0.5512019444961784,77683.0,39051.0,333,0.598307387709716,99985.0,59633.0,329
392,711096.0,408954.0,302142.0,4378,2597,1781,0.42489621654460097,0.6047453970633426,0.5007366279695232,0.09088265299616675,0.9681090431884648,0.12574638304813957,0,0.0,0,0.4856685299225805,119546.0,43598.0,333,0.5276383801080238,108157.0,49009.0,332,0.5029264883893444,82283.0,32760.0,336,0.5055364180566831,71252.0,29916.0,333,0.27890624999999997,58795.0,0.0,340,0.5409676939742121,94162.0,45380.0,331,0.5595038662419991,72837.0,37931.0,326,0.6047453970633426,104064.0,63548.0,335
393,731849.0,429293.0,302556.0,4290,2716,1574,0.41341314943383073,0.6305652427703023,0.482578682053706,0.10058078772792192,0.9583681075679524,0.14789167574185358,0,0.0,0,0.6305652427703023,147683.0,97681.0,337,0.5340099137292632,105500.0,49407.0,331,0.40590018054353144,71624.0,15156.0,331,0.45376224369382123,72984.0,22088.0,331,0.28378906249999997,73567.0,0.0,340,0.5595633915184783,104507.0,54283.0,337,0.4526783917362772,64284.0,19617.0,330,0.5403610299379744,91700.0,44324.0,334
394,713325.0,435735.0,277590.0,4085,2582,1503,0.3891494059510035,0.5742746032507229,0.47664379493783826,0.09800114636732983,0.9594405107878865,0.13127413871657367,0,0.0,0,0.5468788706291531,130717.0,64517.0,335,0.5742746032507229,103201.0,56762.0,334,0.5322750048606282,81008.0,37656.0,331,0.31361611206910117,47372.0,3580.0,333,0.3111497184048598,81217.0,320.0,331,0.4824574288481339,87557.0,32823.0,333,0.5395289554345403,83979.0,40198.0,331,0.5129696660055665,98274.0,41734.0,332
395,756996.0,500007.0,256989.0,4442,2768,1674,0.3394852812960698,0.6175917882355259,0.46327437040028674,0.09246124925414442,0.9616928915185151,0.07391881859349314,0,0.0,0,0.40874707612777417,113689.0,24760.0,337,0.4496815270286102,106600.0,31808.0,331,0.5516529274743815,97254.0,48977.0,325,0.29072265625,68548.0,0.0,335,0.48876848768569015,94141.0,35413.0,333,0.41204950551300346,87526.0,19076.0,334,0.6175917882355259,100149.0,63613.0,335,0.4869809948873086,89089.0,33342.0,330
396,721142.0,438100.0,283042.0,4283,2624,1659,0.39249135399130763,0.5969570712654981,0.4764445622280557,0.10247434996545915,0.9557853720300402,0.14369916049820963,0,0.0,0,0.4821381586785904,125896.0,46156.0,333,0.56836993243243,108928.0,58466.0,333,0.5017636191165976,73411.0,29609.0,331,0.27963867187499997,55756.0,0.0,328,0.3448633797831157,74729.0,6676.0,332,0.5969570712654981,111285.0,66072.0,331,0.5001025290498946,70224.0,28104.0,337,0.5377231356233192,100913.0,47959.0,336
397,736411.0,412419.0,323992.0,4881,2669,2212,0.43996083708689787,0.6199813011738677,0.49452864065189983,0.12395775207924922,0.9408845725642587,0.10642171966469793,0,0.0,0,0.4372167002732117,99373.0,27116.0,335,0.5932472333491472,110183.0,64654.0,342,0.5431583463237728,90401.0,43990.0,332,0.288427734375,59828.0,0.0,334,0.31027706883935524,61412.0,1856.0,331,0.5881295281332302,106280.0,61743.0,336,0.6199813011738677,105889.0,67765.0,331,0.5757912127476137,103045.0,56868.0,336
398,735488.0,480411.0,255077.0,4201,2618,1583,0.34681327227636566,0.6150913754818097,0.4481160714150857,0.12474307817821441,0.9280819044016815,0.14287928558997542,0,0.0,0,0.36158897166352905,110905.0,13856.0,334,0.5913040836402895,123897.0,72256.0,333,0.5513520741050754,96426.0,48502.0,329,0.280517578125,57644.0,0.0,330,0.38374138240534716,79535.0,13779.0,331,0.29765625,72427.0,0.0,334,0.5036768558996347,72978.0,29792.0,334,0.6150913754818097,121676.0,76892.0,330
399,724335.0,490223.0,234112.0,4200,2847,1353,0.32320956463514766,0.6055750494814329,0.45968206444972554,0.08506583611401528,0.9668890328018188,0.06461840860927581,0,0.0,0,0.3444342136337809,105394.0,9500.0,331,0.4745498298188602,94348.0,32900.0,337,0.39909078550729504,78927.0,15665.0,335,0.41337660283780264,83436.0,16752.0,336,0.40826371387640165,81703.0,17292.0,333,0.45173963567939013,78504.0,23924.0,329,0.6055750494814329,97535.0,59599.0,335,0.580426684762841,104488.0,58480.0,335
400,723530.0,451983.0,271547.0,4186,2612,1574,0.37530855665970947,0.5949842441796389,0.47392074073159274,0.07200277373233106,0.9774380686484645,0.11724392906997627,0,0.0,0,0.46604161002887196,106672.0,35799.0,328,0.5340965471296186,114079.0,53411.0,336,0.4444426898011747,80027.0,23103.0,334,0.3702492033741513,63716.0,9456.0,332,0.3863707248313204,74791.0,13292.0,332,0.5345590625540428,106971.0,49994.0,337,0.4606218439539232,68346.0,22196.0,330,0.5949842441796389,108928.0,64296.0,336
401,742440.0,456421.0,286019.0,4457,2667,1790,0.3852419050697694,0.5868303221360296,0.4792899999830953,0.09779372567558732,0.9600321288751074,0.1129549189160064,0,0.0,0,0.5116153725429163,127336.0,54278.0,330,0.42079193974685164,97115.0,24002.0,335,0.5681047462110174,82608.0,44392.0,337,0.3439595831026967,61876.0,5144.0,337,0.3254146509636935,75614.0,4220.0,336,0.4968866500976367,90128.0,35490.0,332,0.5868303221360296,103615.0,59197.0,334,0.5807167350639206,104148.0,59296.0,336
402,726674.0,407634.0,319040.0,4555,2716,1839,0.43904144086619246,0.614167716974158,0.5115522620095605,0.06944560194190641,0.9819041670263288,0.09933752962126041,0,0.0,0,0.5225587847113082,114552.0,50743.0,331,0.5734530884830606,112159.0,60979.0,330,0.4362799649488778,66510.0,18076.0,332,0.614167716974158,104880.0,65992.0,329,0.45149015665134007,80589.0,24228.0,330,0.501042180853002,84801.0,34122.0,329,0.5811953697141474,84660.0,47612.0,333,0.4122308337405905,78523.0,17288.0,332
403,720821.0,461763.0,259058.0,4015,2595,1420,0.3593929699606416,0.5946185362182175,0.4698335925785016,0.07803576356901033,0.9731539262739552,0.11252533569360468,0,0.0,0,0.3893544826119557,102495.0,19638.0,337,0.49901777201063424,116350.0,46925.0,332,0.5612229322580248,87789.0,45865.0,335,0.38315632586664283,68634.0,11408.0,331,0.38066857414454164,74222.0,12040.0,332,0.5064703481179835,96587.0,39913.0,329,0.44415976940001256,65811.0,19071.0,333,0.5946185362182175,108933.0,64198.0,330
404,765151.0,451952.0,313199.0,4436,2561,1875,0.4093296617269004,0.6355930143895576,0.48092561414081314,0.11821254637938254,0.94302373794008,0.15461278231355613,0,0.0,0,0.3802572139711287,116849.0,17980.0,333,0.6340885990047285,148289.0,98562.0,337,0.5559857345599908,89699.0,47211.0,333,0.3117620280529474,59332.0,2908.0,332,0.3639556093010963,71885.0,9932.0,330,0.42658462025161936,83285.0,21134.0,332,0.5391780935954367,82492.0,39380.0,337,0.6355930143895576,113320.0,76092.0,332
405,693744.0,462696.0,231048.0,3911,2698,1213,0.33304504255171885,0.5958661502070713,0.45183248748073396,0.08274163168239587,0.967553472054694,0.11804498489356274,0,0.0,0,0.4868804681701183,118559.0,44799.0,332,0.5958661502070713,117772.0,69724.0,335,0.4719346689372068,79056.0,27818.0,327,0.3757491384049382,73900.0,9940.0,332,0.291064453125,67459.0,0.0,333,0.47801017366905185,86292.0,30688.0,333,0.45600428274370974,66895.0,21009.0,332,0.45915056458877523,83811.0,27070.0,331
406,694050.0,479411.0,214639.0,3935,2617,1318,0.30925581730422835,0.5993333858279621,0.4397203835802776,0.10165461086952943,0.949267132176542,0.12285065917441096,0,0.0,0,0.3304964450174573,105255.0,6132.0,334,0.5993333858279621,115488.0,69308.0,332,0.4490578872516892,71471.0,20839.0,333,0.3603504125979837,59448.0,7576.0,334,0.277734375,67586.0,0.0,332,0.49488513038827925,95369.0,37172.0,334,0.474694560689102,79441.0,27686.0,336,0.5312108718697472,99992.0,45926.0,329
407,674886.0,471938.0,202948.0,3794,2645,1149,0.3007144910399678,0.563218224627202,0.441720485995198,0.09532660678325598,0.9554996213901399,0.08680762380609441,0,0.0,0,0.34981785584863867,104862.0,10448.0,330,0.5320994474871192,99051.0,45931.0,332,0.35333837780848193,69388.0,7768.0,336,0.4626344236281392,79108.0,25376.0,332,0.27822265625,68553.0,0.0,333,0.48769776897092554,81517.0,30625.0,335,0.5067351333410771,75571.0,31822.0,328,0.563218224627202,96836.0,50978.0,333
408,652957.0,468792.0,184165.0,3643,2705,938,0.2820476692952211,0.5630495009000787,0.41987588305349155,0.09112053766023093,0.9550216119143122,0.15056408768111806,0,0.0,0,0.5405468039699234,125662.0,60492.0,337,0.46973448555226893,93317.0,31660.0,331,0.3566305828520852,53680.0,6992.0,339,0.4211279866600398,66164.0,16300.0,336,0.291943359375,75300.0,0.0,335,0.5630495009000787,98255.0,51807.0,331,0.3373850916734192,59232.0,4128.0,337,0.37858925344511685,81347.0,12786.0,333
409,727040.0,463707.0,263333.0,4125,2679,1446,0.3621987786091544,0.6047582244484943,0.474025695253706,0.08176791424748539,0.9711046404835557,0.08248789612676033,0,0.0,0,0.40369377858879046,107423.0,23600.0,328,0.5999096371929477,115820.0,69505.0,331,0.42297783732003646,80451.0,19151.0,336,0.39669195897047704,69712.0,14196.0,333,0.3926833174236325,87702.0,14664.0,334,0.4778107103781416,88313.0,31337.0,334,0.6047582244484943,92401.0,56347.0,330,0.4936800977071282,85218.0,34533.0,330
410,759894.0,435903.0,323991.0,4546,2782,1764,0.42636341384456194,0.6041394890047014,0.5088641555524513,0.07807817974869946,0.9769988425999221,0.10918759721750648,0,0.0,0,0.42911143093363535,122535.0,30696.0,334,0.6041394890047014,116655.0,70936.0,328,0.4985514794756102,80718.0,31943.0,331,0.3565951785172418,70030.0,7448.0,330,0.5008190869381779,83412.0,33868.0,334,0.5963509284509475,101530.0,60296.0,332,0.5384998515487439,77256.0,36836.0,333,0.5468457995505531,107758.0,51968.0,334
411,747894.0,448256.0,299638.0,4476,2606,1870,0.40064233701567276,0.5867694707677189,0.48625509719465476,0.0904311436118426,0.9665696541646623,0.11679930578397446,0,0.0,0,0.4809586682217911,117106.0,42417.0,334,0.5137633132803717,107881.0,46122.0,335,0.4232556668605754,69942.0,18348.0,340,0.4167204529238795,65260.0,15980.0,338,0.5867694707677189,104434.0,59642.0,333,0.31518225090491075,76665.0,2268.0,333,0.5694290458534497,90916.0,49124.0,335,0.5839619087445411,115690.0,65737.0,338
412,726510.0,431314.0,295196.0,4158,2570,1588,0.40632062875941083,0.5868749218206119,0.4882598300800144,0.09389271419778926,0.9643391575642332,0.1103408762439606,0,0.0,0,0.44215970082687805,116787.0,33182.0,335,0.5868749218206119,114920.0,65969.0,335,0.4680283362648935,82827.0,26961.0,332,0.27451171874999997,53848.0,0.0,332,0.5437777388324956,89123.0,43435.0,334,0.49120145357012257,83895.0,32647.0,337,0.5187544215927248,88124.0,38512.0,331,0.5807703489823889,96986.0,54490.0,333
413,684480.0,420312.0,264168.0,4225,2687,1538,0.38593969144459966,0.6065477597344945,0.47770928425562986,0.10374994295244663,0.9549565168151417,0.09907155797101419,0,0.0,0,0.4745401818775553,103636.0,36572.0,334,0.5300724033966738,103432.0,47624.0,331,0.6065477597344945,101774.0,62427.0,333,0.28354492187499997,63931.0,0.0,332,0.4836685728260562,76796.0,28660.0,337,0.34219143782070327,68794.0,5496.0,332,0.5456625030552564,75817.0,37273.0,332,0.5554464934592995,90300.0,46116.0,329
414,750117.0,485459.0,264658.0,4466,2774,1692,0.3528222930556162,0.6033618518234283,0.47006800816660094,0.09913475467048147,0.9574174352932313,0.07742008913276166,0,0.0,0,0.38694560888189344,108496.0,18644.0,336,0.4621565810754468,95817.0,31056.0,335,0.4812727195468398,82023.0,30482.0,327,0.3993952732531648,83705.0,14400.0,329,0.299267578125,78497.0,0.0,330,0.6033618518234283,116979.0,71488.0,340,0.5331217013433689,83912.0,39148.0,334,0.5950227512836654,100688.0,59440.0,330
415,723743.0,442221.0,281522.0,4253,2601,1652,0.3889806188108204,0.5958446398552402,0.48754149720115303,0.08144193218375924,0.9728531006769278,0.08740654486468236,0,0.0,0,0.44066203304780516,112898.0,31794.0,332,0.4872641779152198,94445.0,35400.0,333,0.4614645192432482,77040.0,24412.0,330,0.45575400904605057,77824.0,24676.0,331,0.3285994411330836,73044.0,6104.0,335,0.5711552294099649,106778.0,57594.0,331,0.5595879279586119,81926.0,42518.0,331,0.5958446398552402,99788.0,59024.0,329
416,673313.0,457816.0,215497.0,3782,2617,1165,0.3200547145235569,0.5339402402477306,0.45103662058748073,0.05551430115354611,0.9850769936622181,0.11944129253408131,0,0.0,0,0.42555621696252466,109582.0,27496.0,334,0.5304132043652705,102548.0,47377.0,328,0.4368196824518612,64504.0,18728.0,337,0.3762269979958033,61496.0,10132.0,332,0.41362089575438055,84440.0,17704.0,330,0.5339402402477306,97378.0,46788.0,336,0.40355170901025683,62253.0,12984.0,327,0.48816401791201824,91112.0,34288.0,333
417,734581.0,470342.0,264239.0,4232,2687,1545,0.35971390493356026,0.5529556965392868,0.4797575929881219,0.06904900623300712,0.9797060336776582,0.06263281380814356,0,0.0,0,0.33831696334361633,99512.0,9900.0,332,0.5041975174594583,107857.0,43964.0,337,0.48126745926965275,86798.0,30501.0,336,0.5413345716789153,91623.0,43472.0,334,0.5142014849794891,95509.0,41420.0,330,0.3992388137431482,86122.0,16370.0,328,0.5065482368914079,69885.0,28801.0,328,0.5529556965392868,97275.0,49811.0,328
418,662712.0,456039.0,206673.0,3921,2584,1337,0.3118594502589355,0.5707012967444813,0.4450925751126885,0.09040206433138998,0.9603813463309591,0.09696896992962234,0,0.0,0,0.28740234375,91352.0,0.0,333,0.5707012967444813,106189.0,57491.0,335,0.45737413675647304,74863.0,23563.0,330,0.4212910088455923,71448.0,17332.0,333,0.3729787084733256,65628.0,11367.0,330,0.39369992624055633,78634.0,14736.0,327,0.4953675154635042,70630.0,27639.0,335,0.5619256646275752,103968.0,54545.0,335
419,772132.0,437332.0,334800.0,4636,2616,2020,0.43360461682717405,0.6192962362406113,0.4968371925359995,0.10977540997579179,0.953454069712908,0.14957546119057352,0,0.0,0,0.4859639299415186,137846.0,49963.0,338,0.6192962362406113,128912.0,82360.0,335,0.576919951421953,87784.0,48644.0,327,0.3767350445739577,58316.0,9804.0,330,0.275537109375,69462.0,0.0,336,0.5718710499509766,110412.0,60068.0,333,0.5732963570101148,88654.0,48423.0,339,0.4950778617738639,90746.0,35538.0,329
420,706370.0,465284.0,241086.0,4116,2782,1334,0.3413027167065414,0.5863986097159735,0.4589736616727284,0.09025618940664777,0.9627693419518208,0.12384232059685418,0,0.0,0,0.46105051935226704,121499.0,38779.0,332,0.4919258311151727,99017.0,38530.0,337,0.4326126029052768,69079.0,18308.0,334,0.3848557458255546,71252.0,11640.0,337,0.2884765625,77292.0,0.0,339,0.5710966456956592,95525.0,51821.0,333,0.4553727762719233,64194.0,19948.0,337,0.5863986097159735,108512.0,62060.0,332
421,799586.0,459351.0,340235.0,4980,2716,2264,0.42551395347092064,0.6342182240743675,0.5045591783219856,0.11685656264498992,0.949091524846635,0.085775638893127,0,0.0,0,0.30750711064677444,98595.0,4080.0,338,0.6237829007553273,142533.0,91868.0,334,0.563596826329706,85075.0,44851.0,333,0.5093648083381255,84949.0,35496.0,333,0.3357540040789014,92197.0,4540.0,330,0.5857744859750704,106792.0,61016.0,332,0.6342182240743675,99824.0,66726.0,333,0.47647506637761183,89621.0,31658.0,335
422,763342.0,478014.0,285328.0,4507,2697,1810,0.37378789585795047,0.6609127098600878,0.46578427248624926,0.10522888095450472,0.9514396817052443,0.14773227465539662,0,0.0,0,0.36113215315873004,112565.0,11784.0,335,0.6609127098600878,148207.0,107023.0,333,0.45087988986862154,78334.0,23661.0,334,0.3173289108385657,62826.0,2748.0,336,0.4031791150310749,80729.0,16801.0,328,0.5789577363896823,111680.0,62308.0,337,0.46429252481024763,74440.0,24787.0,332,0.4895911399329843,94561.0,36216.0,336
423,677665.0,463067.0,214598.0,3856,2637,1219,0.3166726922594492,0.5688534097457318,0.4447120048399367,0.08423946154863626,0.9653611645617287,0.09981572753499135,0,0.0,0,0.48366313335553707,109770.0,42058.0,332,0.5235444268239471,97587.0,43611.0,337,0.48320530433230346,79314.0,29046.0,331,0.363373739070178,67962.0,8468.0,333,0.3079157204697073,69852.0,1024.0,335,0.36418916150994163,74377.0,10420.0,337,0.4629511434121475,74247.0,24016.0,336,0.5688534097457318,104556.0,55955.0,332
424,723434.0,454106.0,269328.0,4261,2668,1593,0.37229104520937584,0.5999207877407056,0.4753504367723085,0.10364319715538299,0.954618020287058,0.10232446912918092,0,0.0,0,0.36247958453031925,108345.0,12396.0,335,0.5999207877407056,118920.0,71368.0,334,0.5892269170737684,96694.0,56018.0,331,0.291064453125,58456.0,0.0,333,0.4873632523758217,82524.0,31480.0,333,0.43536273449873286,88395.0,23456.0,330,0.5699181745636582,85835.0,46362.0,329,0.4674675902704617,84265.0,28248.0,335
425,723889.0,450032.0,273857.0,4150,2637,1513,0.37831352596875983,0.5810380166121483,0.485934913546377,0.04189862572004317,0.9926205057915592,0.08352368249828346,0,0.0,0,0.4729273139024448,116582.0,41550.0,336,0.4503466032068827,95638.0,29206.0,335,0.4521702379889915,70732.0,21796.0,329,0.46458951270007465,84249.0,27552.0,331,0.4582227060505214,90988.0,28384.0,334,0.5205331736012673,89970.0,40658.0,333,0.4876517443086855,75109.0,28174.0,334,0.5810380166121483,100621.0,56537.0,332
426,666371.0,477634.0,188737.0,3583,2581,1002,0.2832311129986144,0.5967190841985837,0.4205755835685649,0.10414001497388907,0.9422297844183991,0.1442966830789454,0,0.0,0,0.41479082736181555,115675.0,25800.0,338,0.5197363177740928,107554.0,47141.0,334,0.452495340722633,73744.0,22340.0,334,0.28769531249999997,53752.0,0.0,334,0.3112509144326973,63564.0,3516.0,338,0.30884259437431577,73080.0,800.0,328,0.47307427718438105,70592.0,24456.0,335,0.5967190841985837,108410.0,64684.0,333
